measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,86,Italy,3,Both,12,35-39 years,567,Depressive disorders,3,Rate,2019,4862.214874295741,5909.4348587752465,3962.8189721991703
5,Prevalence,86,Italy,3,Both,13,40-44 years,567,Depressive disorders,1,Number,2019,224464.7837321061,283323.0442946461,175261.88261344
5,Prevalence,86,Italy,3,Both,13,40-44 years,567,Depressive disorders,2,Percent,2019,0.05133733428564002,0.0646718808444314,0.040037343618633196
5,Prevalence,86,Italy,3,Both,13,40-44 years,567,Depressive disorders,3,Rate,2019,5076.787526236431,6408.002508255621,3963.950712814461
5,Prevalence,86,Italy,3,Both,14,45-49 years,567,Depressive disorders,1,Number,2019,251605.22426792,303958.7171699467,207472.08846778527
5,Prevalence,86,Italy,3,Both,14,45-49 years,567,Depressive disorders,2,Percent,2019,0.05251152820735852,0.06341255138096755,0.0434145528412389
5,Prevalence,86,Italy,3,Both,14,45-49 years,567,Depressive disorders,3,Rate,2019,5204.241781863435,6287.1296113191975,4291.385103453842
5,Prevalence,86,Italy,3,Both,15,50-54 years,567,Depressive disorders,1,Number,2019,262704.36025127186,310996.01632935606,220511.08266276438
5,Prevalence,86,Italy,3,Both,15,50-54 years,567,Depressive disorders,2,Percent,2019,0.05342851397679643,0.06314396797878027,0.04485203704955807
5,Prevalence,86,Italy,3,Both,15,50-54 years,567,Depressive disorders,3,Rate,2019,5312.517911806094,6289.09206405928,4459.267730757118
5,Prevalence,86,Italy,3,Both,16,55-59 years,567,Depressive disorders,1,Number,2019,240451.83491086776,287355.1936764471,192579.49970258216
5,Prevalence,86,Italy,3,Both,16,55-59 years,567,Depressive disorders,2,Percent,2019,0.054510339241684164,0.0651022138645559,0.04363155191986269
5,Prevalence,86,Italy,3,Both,16,55-59 years,567,Depressive disorders,3,Rate,2019,5433.281201410416,6493.115648331961,4351.551635690058
5,Prevalence,86,Italy,3,Both,17,60-64 years,567,Depressive disorders,1,Number,2019,211477.14210149582,254163.4512703144,164381.6143445515
5,Prevalence,86,Italy,3,Both,17,60-64 years,567,Depressive disorders,2,Percent,2019,0.055041418685551034,0.0661668864557099,0.042796211991124745
5,Prevalence,86,Italy,3,Both,17,60-64 years,567,Depressive disorders,3,Rate,2019,5494.977308418077,6604.129332754601,4271.257081348901
5,Prevalence,86,Italy,3,Both,18,65-69 years,567,Depressive disorders,1,Number,2019,189509.21503292178,220694.25824206255,155996.45709999438
5,Prevalence,86,Italy,3,Both,18,65-69 years,567,Depressive disorders,2,Percent,2019,0.054300166168310966,0.06323347995017534,0.044696998714804696
5,Prevalence,86,Italy,3,Both,18,65-69 years,567,Depressive disorders,3,Rate,2019,5425.44244622458,6318.236272027866,4466.00868281752
5,Prevalence,86,Italy,3,Both,19,70-74 years,567,Depressive disorders,1,Number,2019,172839.60749566072,203593.93368641657,143827.52854850545
5,Prevalence,86,Italy,3,Both,19,70-74 years,567,Depressive disorders,2,Percent,2019,0.05348283315364072,0.06299372315841255,0.04450827092537618
5,Prevalence,86,Italy,3,Both,19,70-74 years,567,Depressive disorders,3,Rate,2019,5346.034182269932,6297.284196376728,4448.6729350563855
5,Prevalence,86,Italy,3,Both,20,75-79 years,567,Depressive disorders,1,Number,2019,143669.74926143093,178508.04679771865,112712.06207699963
5,Prevalence,86,Italy,3,Both,20,75-79 years,567,Depressive disorders,2,Percent,2019,0.05266099249793482,0.06542891287457096,0.041313120820883044
5,Prevalence,86,Italy,3,Both,20,75-79 years,567,Depressive disorders,3,Rate,2019,5264.787438923085,6541.4391502639055,4130.340949912202
5,Prevalence,86,Italy,3,Both,1,<5 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,1,<5 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,1,<5 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,2,0-6 days,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,2,0-6 days,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,2,0-6 days,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,6,5-9 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,6,5-9 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,6,5-9 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,7,10-14 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,3.218747117416792,4.1450929332966755,2.5002592200562974
5,Prevalence,86,Italy,3,Both,7,10-14 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,1.2739692930022092e-06,1.6373708342386114e-06,9.843121202339975e-07
5,Prevalence,86,Italy,3,Both,7,10-14 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.1121610157949623,0.14444062146025163,0.08712446291751402
5,Prevalence,86,Italy,3,Both,8,15-19 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,14.629585844674999,18.280804681677772,11.686206252467242
5,Prevalence,86,Italy,3,Both,8,15-19 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,5.358605816945913e-06,6.665329078851217e-06,4.267715158622925e-06
5,Prevalence,86,Italy,3,Both,8,15-19 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.5067714866008176,0.6332503642381023,0.4048122877957081
5,Prevalence,86,Italy,3,Both,9,20-24 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,25.770867294004315,33.551506588723285,19.680660054088648
5,Prevalence,86,Italy,3,Both,9,20-24 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,9.080062474063435e-06,1.1822282460730969e-05,6.945751652070782e-06
5,Prevalence,86,Italy,3,Both,9,20-24 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.8714596210634536,1.1345672958674258,0.6655150700731348
5,Prevalence,86,Italy,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,43.6724711493695,56.15125645205406,33.625975628017464
5,Prevalence,86,Italy,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,1.4036877304039544e-05,1.8082295377382852e-05,1.0819143205752611e-05
5,Prevalence,86,Italy,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,1.364275627212794,1.7540979156618766,1.0504351547603679
5,Prevalence,86,Italy,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,90.77006903949878,118.05662090154863,69.70833788295604
5,Prevalence,86,Italy,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,2.7588162988747564e-05,3.583442374903931e-05,2.120850353050343e-05
5,Prevalence,86,Italy,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,2.7029055116744782,3.515430743867838,2.0757398630105652
5,Prevalence,86,Italy,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,229.50091580803115,298.4404170158567,174.79480978075318
5,Prevalence,86,Italy,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,6.292825932896945e-05,8.176890149409119e-05,4.7915172710696315e-05
5,Prevalence,86,Italy,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,6.202826402981458,8.066085888437982,4.724259410446484
5,Prevalence,86,Italy,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,568.066558589304,754.19332318009,431.83737736647413
5,Prevalence,86,Italy,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.00012992368446130718,0.00017211439209278309,9.884546927115468e-05
5,Prevalence,86,Italy,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,12.848132213738134,17.057817230079035,9.766995848191891
5,Prevalence,86,Italy,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,1882.7896033433635,2499.944600145817,1394.350700155171
5,Prevalence,86,Italy,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.00039294688420425585,0.0005217023751437136,0.00029076100629657535
5,Prevalence,86,Italy,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,38.94391441468545,51.70924482302797,28.84096780355801
5,Prevalence,86,Italy,3,Both,1,<5 years,441,Colon and rectum cancer,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,1,<5 years,441,Colon and rectum cancer,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,1,<5 years,441,Colon and rectum cancer,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,2,0-6 days,441,Colon and rectum cancer,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,2,0-6 days,441,Colon and rectum cancer,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,2,0-6 days,441,Colon and rectum cancer,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,441,Colon and rectum cancer,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,441,Colon and rectum cancer,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,441,Colon and rectum cancer,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,441,Colon and rectum cancer,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,441,Colon and rectum cancer,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,441,Colon and rectum cancer,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,441,Colon and rectum cancer,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,441,Colon and rectum cancer,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,441,Colon and rectum cancer,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,6,5-9 years,441,Colon and rectum cancer,1,Number,2019,18.71613928823959,22.951925182772893,15.005810705131426
5,Prevalence,86,Italy,3,Both,6,5-9 years,441,Colon and rectum cancer,2,Percent,2019,8.489602817538064e-06,1.0487123720100741e-05,6.784421594069567e-06
5,Prevalence,86,Italy,3,Both,6,5-9 years,441,Colon and rectum cancer,3,Rate,2019,0.6878866643842034,0.8435673090493689,0.5515185003362156
5,Prevalence,86,Italy,3,Both,7,10-14 years,441,Colon and rectum cancer,1,Number,2019,23.650122258808437,28.414421018687783,19.566639165265386
5,Prevalence,86,Italy,3,Both,7,10-14 years,441,Colon and rectum cancer,2,Percent,2019,9.360095827907933e-06,1.1319748308041067e-05,7.76005397812039e-06
5,Prevalence,86,Italy,3,Both,7,10-14 years,441,Colon and rectum cancer,3,Rate,2019,0.8241162289107901,0.9901338031300422,0.6818224745257241
5,Prevalence,86,Italy,3,Both,8,15-19 years,441,Colon and rectum cancer,1,Number,2019,62.43006586035846,77.20647419880851,50.281122475529614
5,Prevalence,86,Italy,3,Both,8,15-19 years,441,Colon and rectum cancer,2,Percent,2019,2.286750822592682e-05,2.8409324032085413e-05,1.83140516962833e-05
5,Prevalence,86,Italy,3,Both,8,15-19 years,441,Colon and rectum cancer,3,Rate,2019,2.162588717175243,2.6744461613846213,1.7417471318339968
5,Prevalence,86,Italy,3,Both,9,20-24 years,441,Colon and rectum cancer,1,Number,2019,162.7089760867465,198.46679972587245,130.19863990212687
5,Prevalence,86,Italy,3,Both,9,20-24 years,441,Colon and rectum cancer,2,Percent,2019,5.73284441247626e-05,7.000011065077018e-05,4.5970963688919444e-05
5,Prevalence,86,Italy,3,Both,9,20-24 years,441,Colon and rectum cancer,3,Rate,2019,5.502116053236888,6.711291479236475,4.402756651441143
5,Prevalence,86,Italy,3,Both,10,25-29 years,441,Colon and rectum cancer,1,Number,2019,401.2066947839446,491.7150813016784,324.10571190228393
5,Prevalence,86,Italy,3,Both,10,25-29 years,441,Colon and rectum cancer,2,Percent,2019,0.0001289525011534775,0.00015779259017450226,0.00010428016099291351
5,Prevalence,86,Italy,3,Both,10,25-29 years,441,Colon and rectum cancer,3,Rate,2019,12.533216022886771,15.360589481150125,10.124673776219806
5,Prevalence,86,Italy,3,Both,11,30-34 years,441,Colon and rectum cancer,1,Number,2019,939.070287450551,1150.8741941642902,759.2434208988349
5,Prevalence,86,Italy,3,Both,11,30-34 years,441,Colon and rectum cancer,2,Percent,2019,0.00028541490938475543,0.0003494238728109712,0.0002305660258640368
5,Prevalence,86,Italy,3,Both,11,30-34 years,441,Colon and rectum cancer,3,Rate,2019,27.96316321733016,34.27015353813331,22.608369132748415
5,Prevalence,86,Italy,3,Both,12,35-39 years,441,Colon and rectum cancer,1,Number,2019,2196.494072266186,2745.0347110789485,1728.8499666192665
5,Prevalence,86,Italy,3,Both,12,35-39 years,441,Colon and rectum cancer,2,Percent,2019,0.0006022593838670915,0.0007534504163498834,0.0004739275577995961
5,Prevalence,86,Italy,3,Both,12,35-39 years,441,Colon and rectum cancer,3,Rate,2019,59.365651668428704,74.19131084088353,46.72642016256534
5,Prevalence,86,Italy,3,Both,13,40-44 years,441,Colon and rectum cancer,1,Number,2019,5183.821329387751,6471.554573352647,4056.1351900925933
5,Prevalence,86,Italy,3,Both,13,40-44 years,441,Colon and rectum cancer,2,Percent,2019,0.0011856035801590518,0.0014806060423567602,0.0009280608003866279
5,Prevalence,86,Italy,3,Both,13,40-44 years,441,Colon and rectum cancer,3,Rate,2019,117.24404615150257,146.36909624347328,91.73882956342493
5,Prevalence,86,Italy,3,Both,14,45-49 years,441,Colon and rectum cancer,1,Number,2019,10529.768225470743,13103.819272972109,8245.400278645915
5,Prevalence,86,Italy,3,Both,14,45-49 years,441,Colon and rectum cancer,2,Percent,2019,0.0021976254388517626,0.002732769168698582,0.0017218890255107748
5,Prevalence,86,Italy,3,Both,14,45-49 years,441,Colon and rectum cancer,3,Rate,2019,217.79937166161557,271.0414458237614,170.54914802811862
5,Prevalence,86,Italy,3,Both,15,50-54 years,441,Colon and rectum cancer,1,Number,2019,21125.850820711126,26392.752177227492,16583.147822781564
5,Prevalence,86,Italy,3,Both,15,50-54 years,441,Colon and rectum cancer,2,Percent,2019,0.0042965795572880265,0.005362273821646661,0.003375972563764738
5,Prevalence,86,Italy,3,Both,15,50-54 years,441,Colon and rectum cancer,3,Rate,2019,427.21582839288993,533.7253197825501,335.35138038208015
5,Prevalence,86,Italy,3,Both,16,55-59 years,441,Colon and rectum cancer,1,Number,2019,29674.80346521108,36395.100955092435,23476.908661017726
5,Prevalence,86,Italy,3,Both,16,55-59 years,441,Colon and rectum cancer,2,Percent,2019,0.006727271062977217,0.008253564141109355,0.005321923213808063
5,Prevalence,86,Italy,3,Both,16,55-59 years,441,Colon and rectum cancer,3,Rate,2019,670.5357515065184,822.3884750808384,530.4873075409073
5,Prevalence,86,Italy,3,Both,17,60-64 years,441,Colon and rectum cancer,1,Number,2019,38981.127523850766,47032.62419499182,31418.940179650104
5,Prevalence,86,Italy,3,Both,17,60-64 years,441,Colon and rectum cancer,2,Percent,2019,0.010145664875244237,0.012246654648269259,0.00817929808216091
5,Prevalence,86,Italy,3,Both,17,60-64 years,441,Colon and rectum cancer,3,Rate,2019,1012.8773685494032,1222.0857542268018,816.3830928775405
5,Prevalence,86,Italy,3,Both,1,<5 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,1,<5 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,1,<5 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,285,55-89 years,494,Stroke,1,Number,2019,582164.3434365275,674797.0916029012,505830.72391193965
5,Prevalence,86,Italy,3,Both,285,55-89 years,494,Stroke,2,Percent,2019,0.02739894969135906,0.03175892970045998,0.02380609613834641
5,Prevalence,86,Italy,3,Both,285,55-89 years,494,Stroke,3,Rate,2019,2736.5082582796585,3171.93561346267,2377.6962104988816
5,Prevalence,86,Italy,3,Both,286,60-89 years,494,Stroke,1,Number,2019,528790.777473823,617587.4482900752,453960.1932902148
5,Prevalence,86,Italy,3,Both,286,60-89 years,494,Stroke,2,Percent,2019,0.031407272648167305,0.036689455160685835,0.026963412534856027
5,Prevalence,86,Italy,3,Both,286,60-89 years,494,Stroke,3,Rate,2019,3138.513245428994,3665.544992915554,2694.3739191997843
5,Prevalence,86,Italy,3,Both,287,65-89 years,494,Stroke,1,Number,2019,467466.3387408841,550188.2524707146,396185.0079426629
5,Prevalence,86,Italy,3,Both,287,65-89 years,494,Stroke,2,Percent,2019,0.03597434197963073,0.04234287101049776,0.030488241441051556
5,Prevalence,86,Italy,3,Both,287,65-89 years,494,Stroke,3,Rate,2019,3595.9240514842886,4232.251621009651,3047.6016791621823
5,Prevalence,86,Italy,3,Both,288,70-89 years,494,Stroke,1,Number,2019,390959.37834044767,466015.9891452145,327531.63995986304
5,Prevalence,86,Italy,3,Both,288,70-89 years,494,Stroke,2,Percent,2019,0.04113453473055348,0.049032783509855744,0.03446286132616976
5,Prevalence,86,Italy,3,Both,288,70-89 years,494,Stroke,3,Rate,2019,4112.365427773517,4901.859755060363,3445.1911561512575
5,Prevalence,86,Italy,3,Both,289,75-94 years,494,Stroke,1,Number,2019,328596.28139662504,398792.4053543703,272365.4216052127
5,Prevalence,86,Italy,3,Both,289,75-94 years,494,Stroke,2,Percent,2019,0.04773274809830075,0.057930646672670276,0.03956447438857642
5,Prevalence,86,Italy,3,Both,289,75-94 years,494,Stroke,3,Rate,2019,4772.443767341816,5791.953339543372,3955.761925407394
5,Prevalence,86,Italy,3,Both,420,<70 years,494,Stroke,1,Number,2019,336520.5256531973,377388.3035973981,298109.8981497988
5,Prevalence,86,Italy,3,Both,420,<70 years,494,Stroke,2,Percent,2019,0.007024611661130972,0.007884461950330912,0.006224177624922167
5,Prevalence,86,Italy,3,Both,420,<70 years,494,Stroke,3,Rate,2019,672.7489790936849,754.4490651030665,595.9610613608764
5,Prevalence,86,Italy,3,Both,21,80+ years,567,Depressive disorders,1,Number,2019,239777.91633153762,289272.7397346045,192959.50416875273
